,Unnamed: 0.1,Unnamed: 0,project,sha,message,link
3864,3864.0,4038.0,elastic/elasticsearch,9ee315a9c840e2189404edfb2a33b9e352e6f098,"Build: Improve integ test to match ant behavior

Many other improvements:
* Use spaces in ES path
* Use space in path for plugin file installation
* Use a different cwd than ES home
* Use jps to ensure process being stopped is actually elasticsearch
* Stop ES if pid file already exists
* Delete pid file when successfully killed

Also, refactored the cluster formation code to be a little more organized.

closes #14464",https://github.com/elastic/elasticsearch/commit/9ee315a9c840e2189404edfb2a33b9e352e6f098
3865,3865.0,4039.0,elastic/elasticsearch,04dc3d4c91b56d39dfa272e11f352f8fe0be99cf,"Merge branch 'chris-rest-refactor' of github.com:tsullivan/elasticsearch-marvel into rest-refactor

Original commit: elastic/x-pack-elasticsearch@f05242978fff24fb7f314b0d101a20dc01acdb22",https://github.com/elastic/elasticsearch/commit/04dc3d4c91b56d39dfa272e11f352f8fe0be99cf
3866,3866.0,4040.0,elastic/elasticsearch,695be800efe165500d7ef9a1d8c549f0ae5ce3ef,"Merge branch '2.1' of github.com:elasticsearch/elasticsearch-marvel into rest-refactor

Original commit: elastic/x-pack-elasticsearch@236829a0829b777623e2f56df44de78ee91a08c3",https://github.com/elastic/elasticsearch/commit/695be800efe165500d7ef9a1d8c549f0ae5ce3ef
3867,3867.0,4041.0,elastic/elasticsearch,1eceb0b568fdff32840b9958bee0df6292bc5e17,"Merge branch 'rest-refactor' of github.com:simianhacker/elasticsearch-marvel into rest-refactor

Original commit: elastic/x-pack-elasticsearch@897e1a0ad0d8ea1c05b0f13ae213cb4c2e67fef4",https://github.com/elastic/elasticsearch/commit/1eceb0b568fdff32840b9958bee0df6292bc5e17
3868,3868.0,4042.0,elastic/elasticsearch,dacfe7736535a688defacb9d5cad2ffbede469b5,"Merge branch '2.1' of github.com:elasticsearch/elasticsearch-marvel into rest-refactor

Original commit: elastic/x-pack-elasticsearch@3ac660d1479ccbdcb0b42d01ffc2f21f913e5846",https://github.com/elastic/elasticsearch/commit/dacfe7736535a688defacb9d5cad2ffbede469b5
3869,3869.0,4043.0,elastic/elasticsearch,7e6008f0b9a84c16ba3cd6aeb8a6395e8fbfe88e,"refactor GroovySecurityTests into a unit test.

This was basically a resurrected form of the tests for the old sandbox.
We use it to check that groovy scripts some degree of additional containment.

The other scripting plugins (javascript, python) already have this as a unit test,
its much easier to debug any problems that way.

closes #14484",https://github.com/elastic/elasticsearch/commit/7e6008f0b9a84c16ba3cd6aeb8a6395e8fbfe88e
3870,3870.0,4044.0,elastic/elasticsearch,9246ca98fe7b5a3c7ec0a4a4484cfdeb550356ab,rest test refactor,https://github.com/elastic/elasticsearch/commit/9246ca98fe7b5a3c7ec0a4a4484cfdeb550356ab
3871,3871.0,4045.0,elastic/elasticsearch,09d2b4130003191631857d5b8a59c22c84ea8fbb,"Merge pull request #14452 from s1monw/refactor_query_shard_context

Cleanup query parsing and remove IndexQueryParserService",https://github.com/elastic/elasticsearch/commit/09d2b4130003191631857d5b8a59c22c84ea8fbb
3872,3872.0,4046.0,elastic/elasticsearch,759948f6c1ff4259d27e5bbe19a97a8515968c4b,Merge branch 'master' into refactor_query_shard_context,https://github.com/elastic/elasticsearch/commit/759948f6c1ff4259d27e5bbe19a97a8515968c4b
3873,3873.0,4047.0,elastic/elasticsearch,43323c354115617b6f04eeb32b568a8092b9cab3,"Fix bug in cat thread pool

This commit fixes a bug in cat thread pool. This bug resulted from a
refactoring of the handling of thread pool types. To get the previously
displayed thread pool type from the ThreadPoolType object,
ThreadPoolType#getType needs to be called.",https://github.com/elastic/elasticsearch/commit/43323c354115617b6f04eeb32b568a8092b9cab3
3874,3874.0,4048.0,elastic/elasticsearch,b56bbf62dd88225d2c396fc023e2bb44cc8698fc,"Validate query api: move query parsing on the coordinating node

 Similarly to what we did with the search api, we can now also move query parsing on the coordinating node for the validate query api. Given that the explain api is a single shard operation (compared to search which is instead a broadcast operation), this doesn't change a lot in how the api works internally. The main benefit is that we can simplify the java api by requiring a structured query object to be provided rather than a bytes array that will get parsed on the data node. Previously if you specified a QueryBuilder it would be serialized in json format and would get reparsed on the data node, while now it doesn't go through parsing anymore (as expected), given that after the query-refactoring we are able to properly stream queries natively. Note that the WrapperQueryBuilder can be used from the java api to provide a query as a string, in that case the actual parsing of the inner query will happen on the data node.

Relates to #10217
Closes #14384",https://github.com/elastic/elasticsearch/commit/b56bbf62dd88225d2c396fc023e2bb44cc8698fc
3875,3875.0,4049.0,elastic/elasticsearch,8c535e0f6e662e72b155e18de8c63507ffd89033,"Refactor Geo utilities to Lucene 5.4

Remove local lucene/XGeo* classes and refactor to Lucene 5.4 Geo Utility classes.",https://github.com/elastic/elasticsearch/commit/8c535e0f6e662e72b155e18de8c63507ffd89033
3876,3876.0,4050.0,elastic/elasticsearch,ea750de39f2f1ae312515d0770cb6487787a72db,"Explain api: move query parsing to the coordinating node

Similarly to what we did with the search api, we can now also move query parsing on the coordinating node for the explain api. Given that the explain api is a single shard operation (compared to search which is instead a broadcast operation), this doesn't change a lot in how the api works internally. The main benefit is that we can simplify the java api by requiring a structured query object to be provided rather than a bytes array that will get parsed on the data node. Previously if you specified a QueryBuilder it would be serialized in json format and would get reparsed on the data node, while now it doesn't go through parsing anymore (as expected), given that after the query-refactoring we are able to properly stream queries natively.

Closes #14270",https://github.com/elastic/elasticsearch/commit/ea750de39f2f1ae312515d0770cb6487787a72db
3877,3877.0,4051.0,elastic/elasticsearch,dc900a08a6c6f346656105fa0e2484ed186f8461,"Remove ""query"" query and fix related parsing bugs

We have two types of parse methods for queries: one for the inner query, to be used once the parser is positioned within the query element, and one for the whole query source, including the query element that wraps the actual query.

With the search refactoring we ended up using the former in count, cat count and delete by query, whereas we should have used the former.  It ends up working properly given that we have a registered (deprecated) query called ""query"", which used to allow to wrap a filter into a query, but this has the following downsides:
1) prevents us from removing the deprecated ""query"" query
2) we end up supporting a top level query that is not wrapped within a query element (pre 1.0 syntax iirc that shouldn't be supported anymore)

This commit finally removes the ""query"" query and fixes the related parsing bugs. We also had some tests that were providing queries in the wrong format, those have been fixed too.

Closes #13326
Closes #14304",https://github.com/elastic/elasticsearch/commit/dc900a08a6c6f346656105fa0e2484ed186f8461
3878,3878.0,4052.0,elastic/elasticsearch,3ba4dfa3a66146214c2e9fc8a4d07b35bb039e0f,"Merge pull request #14206 from s1monw/refactor_shard_failure_listener

Refactor ShardFailure listener infrastructure",https://github.com/elastic/elasticsearch/commit/3ba4dfa3a66146214c2e9fc8a4d07b35bb039e0f
3879,3879.0,4053.0,elastic/elasticsearch,b772b513e004369f7c2c7fedea9b8715088e029c,"Refactor ShardFailure listener infrastructure

Today we leak the notion of an engine outside of the shard abstraction
which is not desirable. This commit refactors the infrastrucutre to use
use already existing interfaces to communicate if a shard has failed and
prevents engine private classes to be implemented on a higher level.
This change is purely cosmentical...",https://github.com/elastic/elasticsearch/commit/b772b513e004369f7c2c7fedea9b8715088e029c
3880,3880.0,4054.0,elastic/elasticsearch,7ec03c040b79962acfb80504cb09ca6bdb6432ab,"[TEST] fix test problem after search refactoring

Original commit: elastic/x-pack-elasticsearch@10d4f061ced5b19fd88d00e93ae3c930c4d10102",https://github.com/elastic/elasticsearch/commit/7ec03c040b79962acfb80504cb09ca6bdb6432ab
3881,3881.0,4055.0,elastic/elasticsearch,215a554555eb4fe30fd9169eb39d31e10e5466b8,"Tests: Fixing more tests in Watcher after query refactoring

Original commit: elastic/x-pack-elasticsearch@1a0b654c5644257d8f6e2e1c0b090e72fb999036",https://github.com/elastic/elasticsearch/commit/215a554555eb4fe30fd9169eb39d31e10e5466b8
3882,3882.0,4056.0,elastic/elasticsearch,4cd02142a2c0269fe1f11b000078fc8fae1398c8,"fixes for compile errors due to search request refactoring in core

Original commit: elastic/x-pack-elasticsearch@8808789912137c1938ba3dcc3f617c30ba7e3616",https://github.com/elastic/elasticsearch/commit/4cd02142a2c0269fe1f11b000078fc8fae1398c8
3883,3883.0,4057.0,elastic/elasticsearch,cf3e92ae92356e5225bce1ced3e6e612ac850b3c,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/cf3e92ae92356e5225bce1ced3e6e612ac850b3c
3884,3884.0,4058.0,elastic/elasticsearch,c618f75b7640365387ad790bb6e485e16990da9f,"Merge branch 'master' into feature/search-request-refactoring

# Conflicts:
#	core/src/main/java/org/elasticsearch/search/SearchService.java",https://github.com/elastic/elasticsearch/commit/c618f75b7640365387ad790bb6e485e16990da9f
3885,3885.0,4059.0,elastic/elasticsearch,ca76712de6d2b41a350d13b92e51ebdff39e3df2,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/ca76712de6d2b41a350d13b92e51ebdff39e3df2
3886,3886.0,4060.0,elastic/elasticsearch,6819224d2c541f7482050679250c7d98c005dfeb,"Merge branch 'master' into feature/search-request-refactoring

# Conflicts:
#	core/src/main/java/org/elasticsearch/search/SearchService.java
#	core/src/test/java/org/elasticsearch/cluster/ClusterStateDiffIT.java
#	core/src/test/java/org/elasticsearch/search/fetch/FetchSubPhasePluginIT.java",https://github.com/elastic/elasticsearch/commit/6819224d2c541f7482050679250c7d98c005dfeb
3887,3887.0,4061.0,elastic/elasticsearch,f6a613fa8824bf2601eaa9eb5f7a75bb6ff835e1,"[marvel] Integrated the new unified license model

- Added the notion of `Licensee.Status` (holds both the `License.OperationMode` and the `LicenseState`)
- Added a support base class for all `Licensee` implementations. The idea behind this is that implementations will centralized the licensing logic in one class (same as `MarvelLicensee` does), but if there's a requirement for more ""proactiveness"" on license status change, different components can register a `Licensee.Listener` to be notified on license changes.
- Since we introduced `License.OperationMode` as part of the license refactoring, there's no need anymore for Marvel's `Mode` enum.

Closes elastic/elasticsearch#690

Original commit: elastic/x-pack-elasticsearch@8a66bc163fbef86b2decf906065a17a88fe2502f",https://github.com/elastic/elasticsearch/commit/f6a613fa8824bf2601eaa9eb5f7a75bb6ff835e1
3888,3888.0,4062.0,elastic/elasticsearch,daf4a9765c5dbb515391300c7c037b01f0a1aa34,"[License] Feature agnostic licensing model

This commit changes the license plugin to work with license that are not tied to any specific feature in a bwc way. It refactors the license plugin api into a lighter weight API, enabling the license plugin to manage license expiration and acknowledgment triggers.

closes elastic/elasticsearch#683, elastic/elasticsearch#686, elastic/elasticsearch#687, elastic/elasticsearch#691

Original commit: elastic/x-pack-elasticsearch@537cd3933a6a293bba3ce389d5ba7916c7a50549",https://github.com/elastic/elasticsearch/commit/daf4a9765c5dbb515391300c7c037b01f0a1aa34
3889,3889.0,4063.0,elastic/elasticsearch,7400cbe5fdafeb20ef0cf3cefa9c47053b2055de,"Remove UpdateTests' dependency on groovy.

This test had to be moved to lang-groovy when groovy has been made a plugin.
I refactored it a bit to use mock plugins instead so that groovy is not
necessary anymore and it can come back to core.",https://github.com/elastic/elasticsearch/commit/7400cbe5fdafeb20ef0cf3cefa9c47053b2055de
3890,3890.0,4064.0,elastic/elasticsearch,e0a78fdf2ce6d1cb3ec92719a14d935df1b95ccf,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/e0a78fdf2ce6d1cb3ec92719a14d935df1b95ccf
3891,3891.0,4065.0,elastic/elasticsearch,4557d1b560fdd3d7ec0f2aeea6f82a2031ce423e,"Merge branch 'master' into feature/search-request-refactoring

# Conflicts:
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/FunctionScoreTests.java",https://github.com/elastic/elasticsearch/commit/4557d1b560fdd3d7ec0f2aeea6f82a2031ce423e
3892,3892.0,4066.0,elastic/elasticsearch,1915c74e93e13f1b9e755cfdda0343b1475577ee,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/1915c74e93e13f1b9e755cfdda0343b1475577ee
3893,3893.0,4067.0,elastic/elasticsearch,f89de33548a417769a6ea21016475bbc83ee2a89,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/f89de33548a417769a6ea21016475bbc83ee2a89
3894,3894.0,4068.0,elastic/elasticsearch,a3a2432ebdbedd7cf51306dc34d65a05a1967b3c,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/a3a2432ebdbedd7cf51306dc34d65a05a1967b3c
3895,3895.0,4069.0,elastic/elasticsearch,3a0d1841d9dc99b752d13118ea303f1497c28fc0,"Query refactoring: simplify IndexQueryParserService parse methods and prepare the field for #13859

Relates to #13859",https://github.com/elastic/elasticsearch/commit/3a0d1841d9dc99b752d13118ea303f1497c28fc0
3896,3896.0,4070.0,elastic/elasticsearch,ec51e8e31de0f3831ea5a86390f7a0bdcef1e453,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/ec51e8e31de0f3831ea5a86390f7a0bdcef1e453
3897,3897.0,4071.0,elastic/elasticsearch,9430e17f707bde61418f31d1b080ed087ed4cd4c,"Yet more ImmutableMap#of removal

Did some refactoring of PathTrie along the way to remove warnings. Added a
simple toString to it to make it easier to debug.",https://github.com/elastic/elasticsearch/commit/9430e17f707bde61418f31d1b080ed087ed4cd4c
3898,3898.0,4072.0,elastic/elasticsearch,a3abfab865788a3828424f78801d19ebd5a78b81,"Query refactoring: set has_parent & has_child types context properly

While refactoring has_child and has_parent query we lost an important detail around types. The types that the inner query gets executed against shouldn't be the main types of the search request but the parent or child type set to the parent query. We used to use QueryParseContext#setTypesWithPrevious as part of XContentStructure class which has been deleted, without taking care though of setting the types and restoring them as part of the innerQuery#toQuery call.

Meanwhile also we make sure that the original context types are restored in PercolatorQueriesRegistry

Closes #13863",https://github.com/elastic/elasticsearch/commit/a3abfab865788a3828424f78801d19ebd5a78b81
3899,3899.0,4073.0,elastic/elasticsearch,117d8d2606cc343aa793b769b9b771219d8007d9,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/117d8d2606cc343aa793b769b9b771219d8007d9
3900,3900.0,4074.0,elastic/elasticsearch,6bb7b9b56743951423bdc1b1e0e1842b5fb76f5e,"Merge pull request #13766 from s1monw/store_recovery_helper

Refactor StoreRecoveryService to be a simple package private util class",https://github.com/elastic/elasticsearch/commit/6bb7b9b56743951423bdc1b1e0e1842b5fb76f5e
3901,3901.0,4075.0,elastic/elasticsearch,3b5ed08d4998f8e966b95e0f81031a21f196309f,"Refactor StoreRecoveryService to be a simple package private util class

StoreRecoveryService used to be a pretty heavy class with lots of dependencies.
This class was basically not testable in isolation and had an async API with a listener.
This commit refactors this class to be a simple utility classs with a sync API hidden behind
the IndexShard interface. It includes single node tests and moves all the async properities to
the caller side.
Note, this change also removes the mapping update on master from the store recovery code since
it's not needed anymore in 3.0 because all stores have been subject to sync mapping updates such
that the master already has all the mappings for documents that made it into the transaction log.

Closes #13766",https://github.com/elastic/elasticsearch/commit/3b5ed08d4998f8e966b95e0f81031a21f196309f
3902,3902.0,4076.0,elastic/elasticsearch,a21238beda0f60e74387f1ba0274bb1a5c3ab615,"Merge branch 'master' into feature/search-request-refactoring

# Conflicts:
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/ChildQuerySearchTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/IndexedScriptTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/SearchFieldsTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/SearchStatsTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/SearchTimeoutTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/SimpleSortTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/script/groovy/GroovyScriptTests.java
#	plugins/lang-groovy/src/test/java/org/elasticsearch/script/groovy/GroovySecurityTests.java",https://github.com/elastic/elasticsearch/commit/a21238beda0f60e74387f1ba0274bb1a5c3ab615
3903,3903.0,4077.0,elastic/elasticsearch,3162097ce86e52e7946bcb42fc5562e43e425e1a,"disabled licensing tests until license refactoring is done

Original commit: elastic/x-pack-elasticsearch@e5673fedd9d72893381a9a02ef4ce0fcdd11dc0d",https://github.com/elastic/elasticsearch/commit/3162097ce86e52e7946bcb42fc5562e43e425e1a
3904,3904.0,4078.0,elastic/elasticsearch,05c003188b60b2c75da9b4dce72b54482bcb4ff1,Merge branch 'master' into feature/search-request-refactoring,https://github.com/elastic/elasticsearch/commit/05c003188b60b2c75da9b4dce72b54482bcb4ff1
3905,3905.0,4079.0,elastic/elasticsearch,eaafc62f538e00958dfc0cc034a96fe6c01b1c4a,[DOCS] added query-refactoring changes to 3.0 migrate guide,https://github.com/elastic/elasticsearch/commit/eaafc62f538e00958dfc0cc034a96fe6c01b1c4a
3906,3906.0,4080.0,elastic/elasticsearch,3d3197342ded0a697c94a02d81dce011c88a9fc1,Merge branch 'master' into merge/query-refactoring,https://github.com/elastic/elasticsearch/commit/3d3197342ded0a697c94a02d81dce011c88a9fc1
3907,3907.0,4081.0,elastic/elasticsearch,44722700b0ab7b2abf40b36fb9ef5d635e9da6d0,"Merge branch 'feature/query-refactoring' into feature/search-request-refactoring

# Conflicts:
#	core/src/test/java/org/elasticsearch/search/fetch/FetchSubPhasePluginIT.java",https://github.com/elastic/elasticsearch/commit/44722700b0ab7b2abf40b36fb9ef5d635e9da6d0
3908,3908.0,4082.0,elastic/elasticsearch,3ac4da5f847bf56f227d197ea6d3782f3bc5e8c0,Merge branch 'master' into feature/query-refactoring,https://github.com/elastic/elasticsearch/commit/3ac4da5f847bf56f227d197ea6d3782f3bc5e8c0
3909,3909.0,4083.0,elastic/elasticsearch,629ac8e014e5272aae80d2540f47f2d1ae44baa4,"Java api: remove TermsLookupQueryBuilder

TermsLookupQueryBuilder was left around only for bw comp reasons, but TermsQueryBuilder is its replacement. We can remove it now that it is clear query refactoring goes in master (3.0).",https://github.com/elastic/elasticsearch/commit/629ac8e014e5272aae80d2540f47f2d1ae44baa4
3910,3910.0,4084.0,elastic/elasticsearch,9f08d48d340783fc8096b52d3c8f3631c2e21312,"Merge branch 'feature/query-refactoring' into feature/search-request-refactoring

# Conflicts:
#	core/src/main/java/org/elasticsearch/index/query/IndexQueryParserService.java
#	core/src/test/java/org/elasticsearch/script/IndexedScriptIT.java
#	core/src/test/java/org/elasticsearch/script/OnDiskScriptIT.java",https://github.com/elastic/elasticsearch/commit/9f08d48d340783fc8096b52d3c8f3631c2e21312
3911,3911.0,4085.0,elastic/elasticsearch,74d641181e77beb4bc350493bab6f69872665691,"Query Refactoring: validate GeoShapeQueryBuilder strategy and relation parameter

Before the refactoring we didn't check any invalid settings for strategy and relation
in the GeoShapeQueryBuilder. However, using SpatialStrategy.TERM and ShapeRelation.INTERSECTS
together is invalid and we tried to protect against that in the validate() method.

This PR moves these checks to setter for strategy and relation and adds tests for the new
behaviour.

Relates to #10217",https://github.com/elastic/elasticsearch/commit/74d641181e77beb4bc350493bab6f69872665691
3912,3912.0,4086.0,elastic/elasticsearch,34de79370f2b7e220d254484ebb2e01cb94b74f2,"Merge branch 'master' into feature/query-refactoring

Conflicts:
	core/src/main/java/org/elasticsearch/ElasticsearchException.java",https://github.com/elastic/elasticsearch/commit/34de79370f2b7e220d254484ebb2e01cb94b74f2
3913,3913.0,4087.0,elastic/elasticsearch,db9c2796b34943d62df46074c85e8f6acf48f79e,"Query refactoring: last //norelease addressed

Some methods had default implementation while queries were going to be refactored, now that they are all refactored all those methods can be made abstract.",https://github.com/elastic/elasticsearch/commit/db9c2796b34943d62df46074c85e8f6acf48f79e
3914,3914.0,4088.0,elastic/elasticsearch,aae7faa88e55db81d3fa61a6fdb91fe14558efbd,"Query refactoring: minor cleanups before we merge into master

Remove ParseFieldMatcher duplication query in both contexts. QueryParseContext is still contained in QueryShardContext, as parsing still happens in the shards here and there. Most of the norelease comments have been removed simply because the scope of the refactoring has become smaller. Some could only be removed once everything, the whole search request, gets parsed on the coordinating node. We will get there eventually.",https://github.com/elastic/elasticsearch/commit/aae7faa88e55db81d3fa61a6fdb91fe14558efbd
3915,3915.0,4089.0,elastic/elasticsearch,a9c6e4c051ca5d682a40a956c67949ee47b69f44,"Merge branch 'feature/query-refactoring' into feature/search-request-refactoring

# Conflicts:
#	core/src/main/java/org/elasticsearch/index/query/IndexQueryParserService.java
#	core/src/main/java/org/elasticsearch/index/query/TemplateQueryParser.java",https://github.com/elastic/elasticsearch/commit/a9c6e4c051ca5d682a40a956c67949ee47b69f44
3916,3916.0,4090.0,elastic/elasticsearch,eb8ea6362698a08378e7eea6841b70e0132b81a4,"Query Refactoring: remove deprecated methods and temporary classes

After all queries now have a `toQuery` method and the parsers all
support `fromXContent` it is possible to remove the following
workarounds and deprecated methods we kept around while doing the
refactoring:

* remove the BaseQueryParser and BaseQueryParserTemp. All parsers
  implement QueryParser directly now
* remove deprecated methods in QueryParseContext that either returned
  a Query or a Filter.
* remove the temporary QueryWrapperQueryBuilder

Relates to #10217",https://github.com/elastic/elasticsearch/commit/eb8ea6362698a08378e7eea6841b70e0132b81a4
3917,3917.0,4091.0,elastic/elasticsearch,08ae68c19544a3bcf4e517d78093bac8ef60949f,"Merge branch 'feature/query-refactoring' into feature/search-request-refactoring

# Conflicts:
#	core/src/test/java/org/elasticsearch/search/functionscore/DecayFunctionScoreIT.java
#	core/src/test/java/org/elasticsearch/search/functionscore/FunctionScoreFieldValueIT.java
#	core/src/test/java/org/elasticsearch/search/functionscore/FunctionScoreIT.java
#	core/src/test/java/org/elasticsearch/search/rescore/QueryRescorerIT.java",https://github.com/elastic/elasticsearch/commit/08ae68c19544a3bcf4e517d78093bac8ef60949f
3918,3918.0,4092.0,elastic/elasticsearch,dbb01f5b43704ee75c92aff30ed2ee62b791e0d8,"Query Refactoring: Move MoreLikeThisQueryBuilder validation to constructor

The current MoreLikeThisQueryBuilder validation checks for existence of at
least one `like` text or item. This is hard to check in setters, so this PR
tries to change the construction of the query so that we can do these checks
already at construction time.

Changing to using arrays for fieldnames, likeTexts, likeItems, unlikeTexts
and unlikeItems. `likeTexts` and/or `likeItems` need to be specified at
construction time to validate we have at least one item there.

Relates to #10217",https://github.com/elastic/elasticsearch/commit/dbb01f5b43704ee75c92aff30ed2ee62b791e0d8
3919,3919.0,4093.0,elastic/elasticsearch,7eedd84dc38edd097ee8b43ad71859f11bc52501,"Query refactoring: refactor query_string query and score functions

Refactor the function_score query so it can be parsed on the coordinating node, split parse into fromXContent and toQuery, make FunctionScoreQueryBuilder Writeable.

Closes #13653",https://github.com/elastic/elasticsearch/commit/7eedd84dc38edd097ee8b43ad71859f11bc52501
3920,3920.0,4094.0,elastic/elasticsearch,cfb1e6c6c24570a7c7ef791c48d39ecdeab558eb,Refactor file script tests to be real unit tests,https://github.com/elastic/elasticsearch/commit/cfb1e6c6c24570a7c7ef791c48d39ecdeab558eb
3921,3921.0,4095.0,elastic/elasticsearch,1aae68d2e8b0ad8e7524ccd0119bd56375bfcca6,"Merge branch 'master' into feature/query-refactoring

 Conflicts:
	core/src/main/java/org/elasticsearch/index/query/CommonTermsQueryBuilder.java
	core/src/main/java/org/elasticsearch/index/query/GeoPolygonQueryBuilder.java
	core/src/main/java/org/elasticsearch/index/query/MatchQueryBuilder.java
	core/src/main/java/org/elasticsearch/index/query/QueryParseContext.java
	core/src/main/java/org/elasticsearch/index/query/QueryParser.java",https://github.com/elastic/elasticsearch/commit/1aae68d2e8b0ad8e7524ccd0119bd56375bfcca6
3922,3922.0,4096.0,elastic/elasticsearch,03035a28a37ba986b8cfa32c396579a02839d256,"Query Refactoring: moving validation to setters and constructors

Moving validation from validate() to constructors and setters for the
following query builders:

* GeoDistanceQueryBuilder
* GeoDistanceRangeQueryBuilder
* GeoPolygonQueryBuilder
* GeoShapeQueryBuilder
* GeohashCellQuery
* TermsQueryBuilder

Relates to #10217",https://github.com/elastic/elasticsearch/commit/03035a28a37ba986b8cfa32c396579a02839d256
3923,3923.0,4097.0,elastic/elasticsearch,7bcdae28cacb0026be85616343d00faef23d3276,"Merge pull request #13695 from rmuir/factor_out_scripts

Get lang-javascript, lang-python, securemock ready for script refactoring",https://github.com/elastic/elasticsearch/commit/7bcdae28cacb0026be85616343d00faef23d3276
3924,3924.0,4098.0,elastic/elasticsearch,f0733bd829afd670b6fa17c78de72e4ad60f465c,"Get lang-javascript, lang-python, securemock ready for script refactoring.

I want to refactor scripting engines so we can contain dangerous ""God-like"" permissions
like createClassloader/sun.reflect. These are used for dynamic class generation (scripts, mocks).
This will mean some refactoring to ES core.

But first lets get the plugins in order first. I removed those permissions globally, and
fixed grants for lang-javascript, lang-python, securemock so that everything works.

lang-javascript needs no code changes, because rhino is properly written :)
lang-python needs accesscontroller blocks. securemock was already working as of 1.1

This is just a baby step, to try to do some of this incrementally! It doesn't yet provide
us anything.",https://github.com/elastic/elasticsearch/commit/f0733bd829afd670b6fa17c78de72e4ad60f465c
3925,3925.0,4099.0,elastic/elasticsearch,cc69de5c5fc91d1cfcdb29c6696eff224cdf3545,Merge branch 'master' into feature/query-refactoring,https://github.com/elastic/elasticsearch/commit/cc69de5c5fc91d1cfcdb29c6696eff224cdf3545
3926,3926.0,4100.0,elastic/elasticsearch,77ffabc471a36ebbaba2474066ef5c9644b7080f,"Merge pull request #11969 from MaineC/feature/geo-bounding-box-refactoring

Refactoring of GeoBoundingBoxQueryBuilder and -Parser",https://github.com/elastic/elasticsearch/commit/77ffabc471a36ebbaba2474066ef5c9644b7080f
3927,3927.0,4101.0,elastic/elasticsearch,91b97a6f7bda843a030e5c0cefacfcd2b5be8e2c,"Refactors GeoBoundingBoxQueryBuilder/-Parser

This add equals, hashcode, read/write methods, validation, separates toQuery
and JSON parsing and adds serialization and query generation tests.

Deprecates two types of initializing the bounding box: In our documentation we
speak about specifying top/left and bottom/right corner of a bounding box. Here
we also allow for top/right and bottom/left. This adds not only to the amount
of code but also testing needed w/o too much benefit for the user other than
more chances to confuse top/right/bottom/left/latitude/longitude IMHO.

Missing: The toQuery method with type set to ""indexed"" is not tested at the
moment.

Cleanup changes unrelated to base refactoring:
* Switched from type String to enum for types in GeoBoundingBoxQueryBuilder.
* Switched to using type GeoPoint for storing the bounding box coordinates
  instead of array of double values.

Relates to #10217 for the query refactoring part.
Relates to #12016 for how missing mappings are handled.

Adds a utility class for generating random geo data.

Adds some missing documentation.

Extend test to MEMORY type config

Fix final review comments and rebase",https://github.com/elastic/elasticsearch/commit/91b97a6f7bda843a030e5c0cefacfcd2b5be8e2c
3928,3928.0,4102.0,elastic/elasticsearch,2da1baf5467923f4c08895defca546ee57b96ef1,Merge branch 'master' into feature/query-refactoring,https://github.com/elastic/elasticsearch/commit/2da1baf5467923f4c08895defca546ee57b96ef1
3929,3929.0,4103.0,elastic/elasticsearch,1228a9fe55582f99afff2c356408008b069c704b,Merge branch 'master' into feature/query-refactoring,https://github.com/elastic/elasticsearch/commit/1228a9fe55582f99afff2c356408008b069c704b
3930,3930.0,4104.0,elastic/elasticsearch,197313c19be74f40222bf20f742071e1b266d5d0,Merge branch 'master' into feature/query-refactoring,https://github.com/elastic/elasticsearch/commit/197313c19be74f40222bf20f742071e1b266d5d0
3931,3931.0,4105.0,elastic/elasticsearch,a8368b5dcd449dbdfe592855ae909dfc473f84c5,"Merge pull request #13631 from s1monw/refactor_query_parsing_exception

Rename QueryParsingException to a more generic ParsingException",https://github.com/elastic/elasticsearch/commit/a8368b5dcd449dbdfe592855ae909dfc473f84c5
3932,3932.0,4106.0,elastic/elasticsearch,bab9523c5688f254a75b3e975f0f5ae934dc0190,"Merge branch 'master' into feature/query-refactoring

 Conflicts:
	core/src/main/java/org/elasticsearch/ElasticsearchException.java",https://github.com/elastic/elasticsearch/commit/bab9523c5688f254a75b3e975f0f5ae934dc0190
